"100,03-17,16:13:46.144,1702,2105,D,PowerManagerService,""ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"",E103,""ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>""";;
101,03-17,16:13:46.145,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
102,03-17,16:13:46.146,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"103,03-17,16:13:46.146,2227,2227,I,PanelView,""onTouchEvent::0, x=271.0, y=14.0"",E93,""onTouchEvent::<*>, x=<*>.<*>, y=<*>.<*>""";;
104,03-17,16:13:46.148,2227,2227,I,PanelView,schedulePeek,E115,schedulePeek;;
105,03-17,16:13:46.153,1702,2113,V,AudioManager,getRingtonePlayer...,E58,getRingtonePlayer...;;
106,03-17,16:13:46.155,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,E43,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >;;
107,03-17,16:13:46.155,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"108,03-17,16:13:46.158,1702,2113,I,NotificationManager,""updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true"",E161,""updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true""";;
"109,03-17,16:13:46.158,1702,2113,I,NotificationManager,""updateLightsLocked,turn off notificationLight"",E162,""updateLightsLocked,turn off notificationLight""";;
110,03-17,16:13:46.159,1702,3137,V,AudioManager,getRingtonePlayer...,E58,getRingtonePlayer...;;
"111,03-17,16:13:46.161,1702,3137,I,NotificationManager,""updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true"",E161,""updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true""";;
"112,03-17,16:13:46.161,1702,3137,I,NotificationManager,""updateLightsLocked,turn off notificationLight"",E162,""updateLightsLocked,turn off notificationLight""";;
"113,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,""overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"114,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:180, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"115,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
116,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
117,03-17,16:13:46.232,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E59,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
"118,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
"119,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,""notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600"",E84,""notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>""";;
120,03-17,16:13:46.241,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
121,03-17,16:13:46.242,2227,2227,I,PanelView,onExpandingStarted,E86,onExpandingStarted;;
122,03-17,16:13:46.250,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
123,03-17,16:13:46.250,2227,2227,I,PanelView,onTrackingStarted,E94,onTrackingStarted;;
124,03-17,16:13:46.277,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E41,Destroying surface Surface(name=<*>) called by <*>;;
125,03-17,16:13:46.285,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"126,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,""overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"127,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:130, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"128,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
129,03-17,16:13:46.291,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
130,03-17,16:13:46.304,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"131,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,""overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"132,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:103, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"133,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
134,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
135,03-17,16:13:46.317,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"136,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,""overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"137,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:69, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"138,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
139,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
140,03-17,16:13:46.338,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"141,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,""overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"142,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:30, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"143,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
144,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
145,03-17,16:13:46.350,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"146,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,""overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338"",E97,""overlapAmount:<*>.<*>, previousNotificationEnd:<*>.<*>, newYTranslation:<*>.<*>, location:<*>, i:<*>, getTopPadding:<*>.<*>, getLocationOnScreen():<*>""";;
"147,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,""state.clipTopAmount:-1, i:0"",E145,""state.clipTopAmount:<*>, i:<*>""";;
"148,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0"",E156,""updateClipping isOverlap:true, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
149,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E158,updateDimmedActivatedHideSensitive overlap:true;;
150,03-17,16:13:46.368,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"151,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
152,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
153,03-17,16:13:46.388,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"154,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
155,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
156,03-17,16:13:46.394,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
157,03-17,16:13:46.397,2227,2227,I,PhoneStatusBar,suspendAutohide,E148,suspendAutohide;;
"158,03-17,16:13:46.398,2227,2227,I,PanelView,""onTouchEvent::1, x=296.0, y=327.0"",E93,""onTouchEvent::<*>, x=<*>.<*>, y=<*>.<*>""";;
159,03-17,16:13:46.398,2227,2227,I,PanelView,cancelPeek: false,E34,cancelPeek: false;;
"160,03-17,16:13:46.398,2227,2227,I,PanelView,""flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false"",E48,""flingToHeight: vel=<*>.<*>, expand=true, target=<*>.<*>, collapseSpeedUpFactor=<*>.<*>, expandBecauseOfFalsing=false""";;
161,03-17,16:13:46.398,2227,2227,I,PanelView,onTrackingStopped: true,E95,onTrackingStopped: true;;
"162,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
163,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"164,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
165,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"166,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
167,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"168,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
169,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"170,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
171,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"172,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
173,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"174,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-72.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
175,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"176,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-55.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
177,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"178,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-40.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
179,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"180,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-29.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
181,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"182,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-19.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
183,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"184,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-11.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
185,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"186,03-17,16:13:46.601,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-6.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
187,03-17,16:13:46.602,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"188,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-2.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
189,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"190,03-17,16:13:46.635,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=-1.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
191,03-17,16:13:46.635,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
192,03-17,16:13:46.652,2227,2227,I,PanelView,onExpandingFinished,E85,onExpandingFinished;;
"193,03-17,16:13:46.653,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
194,03-17,16:13:46.653,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
195,03-17,16:13:46.654,1702,10454,W,ActivityManager,Sending non-protected broadcast com.android.systemui.statusbar.visible.change from system 2227:com.android.systemui/u0a37 pkg com.android.systemui,E121,Sending non-protected broadcast <*> from system <*>:<*> pkg <*>;;
196,03-17,16:13:46.671,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,E77,logNotificationVisibilityChanges runInThread start;;
197,03-17,16:13:46.671,1702,17633,I,NotificationManager,onNotificationVisibilityChanged called,E91,onNotificationVisibilityChanged called;;
198,03-17,16:13:46.672,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,E76,logNotificationVisibilityChanges runInThread over;;
199,03-17,16:13:46.764,2227,2794,E,KeyguardUpdateMonitor,isSimPinSecure mSimDatas is null or empty,E73,isSimPinSecure mSimDatas is null or empty;;
200,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,E107,registerCallback not in UI.;;
201,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,E8,<*>: Must execute in UI;;
202,03-17,16:13:46.765,2227,2794,V,KeyguardUpdateMonitor,*** register callback for com.android.systemui.statusbar.policy.KeyguardMonitor@712d093,E1,*** register callback for <*>@<*>;;
203,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,registerCallback not in UI.,E107,registerCallback not in UI.;;
204,03-17,16:13:46.765,2227,2794,W,KeyguardUpdateMonitor,android.util.AndroidRuntimeException: Must execute in UI,E8,<*>: Must execute in UI;;
205,03-17,16:13:46.765,2227,2794,V,KeyguardUpdateMonitor,*** unregister callback for null,E3,*** unregister callback for null;;
206,03-17,16:13:46.778,2626,2839,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=1 phoneId=1,E5,[PhoneIntfMgr] getDataEnabled: subId=<*> phoneId=<*>;;
207,03-17,16:13:46.778,2626,2839,D,PhoneInterfaceManager,[PhoneIntfMgr] getDataEnabled: subId=1 retVal=true,E6,[PhoneIntfMgr] getDataEnabled: subId=<*> retVal=true;;
"208,03-17,16:13:47.012,1702,2105,D,PowerManagerService,""userActivityNoUpdateLocked: eventTime=261851646, event=2, flags=0x0, uid=1000"",E164,""userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>""";;
"209,03-17,16:13:47.013,1702,2105,D,PowerManagerService,""ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"",E103,""ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>""";;
"210,03-17,16:13:47.016,2227,2227,I,PanelView,""onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=317.0, y[0]=419.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261851646, downTime=261851646, deviceId=3, source=0x1002 }, mBlockTouches=false"",E87,""onInterceptTouchEvent MotionEvent { action=ACTION_DOWN, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=false""";;
"211,03-17,16:13:47.038,2227,2227,I,StackScrollAlgorithm,""updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0"",E155,""updateClipping isOverlap:false, getTopPadding=<*>.<*>, Translation=<*>.<*>""";;
212,03-17,16:13:47.038,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:false;;
"213,03-17,16:13:47.078,2227,2227,I,PanelView,""onInterceptTouchEvent MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=317.0, y[0]=419.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=261851713, downTime=261851646, deviceId=3, source=0x1002 }, mBlockTouches=false"",E88,""onInterceptTouchEvent MotionEvent { action=ACTION_UP, actionButton=<*>, id[<*>]=<*>, x[<*>]=<*>.<*>, y[<*>]=<*>.<*>, toolType[<*>]=TOOL_TYPE_FINGER, buttonState=<*>, metaState=<*>, flags=<*>, edgeFlags=<*>, pointerCount=<*>, historySize=<*>, eventTime=<*>, downTime=<*>, deviceId=<*>, source=<*> }, mBlockTouches=false""";;
214,03-17,16:13:47.091,2227,2227,V,AudioManager,playSoundEffect   effectType: 0,E99,playSoundEffect   effectType: <*>;;
215,03-17,16:13:47.091,2227,2227,V,AudioManager,querySoundEffectsEnabled...,E102,querySoundEffectsEnabled...;;
"216,03-17,16:13:47.100,2227,2227,I,PhoneStatusBar,""animateCollapsePanels:flags=2, force=true, delayed=true, mExpandedVisible=true"",E20,""animateCollapsePanels:flags=<*>, force=true, delayed=true, mExpandedVisible=true""";;
217,03-17,16:13:47.101,2227,2227,I,PanelView,onExpandingStarted,E86,onExpandingStarted;;
218,03-17,16:13:47.102,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread start,E77,logNotificationVisibilityChanges runInThread start;;
219,03-17,16:13:47.103,1702,3137,I,NotificationManager,onNotificationVisibilityChanged called,E91,onNotificationVisibilityChanged called;;
220,03-17,16:13:47.104,2227,2318,I,PhoneStatusBar,logNotificationVisibilityChanges runInThread over,E76,logNotificationVisibilityChanges runInThread over;;
221,03-17,16:13:47.113,1702,17622,I,ActivityManager,START u0 {act=com.tencent.mobileqq.action.MAINACTIVITY flg=0x14000000 cmp=com.tencent.mobileqq/.activity.SplashActivity (has extras)} from uid 10111 on display 0,E140,START u0 {act=<*> flg=<*> cmp=<*> (has extras)} from uid <*> on display <*>;;
"222,03-17,16:13:47.114,1702,17622,I,ActivityManager,""ActivityRecord info: ActivityInfo{d1c8e63 com.tencent.mobileqq.activity.SplashActivity}, euid: 0"",E16,""ActivityRecord info: ActivityInfo{<*> <*>}, euid: <*>""";;
"223,03-17,16:13:47.124,2227,2227,I,PhoneStatusBar,""setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=40000600 newVal=40000500 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"",E126,""setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)""";;
"224,03-17,16:13:47.124,2227,2227,I,PhoneStatusBar,""notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500"",E84,""notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>""";;
"225,03-17,16:13:47.138,1702,17622,D,PowerManagerService,""acquire lock=189667585, flags=0x1, tag=""""*launch*"""", name=android, ws=WorkSource{10111}, uid=1000, pid=1702"",E10,""acquire lock=<*>, flags=<*>, tag=""""<*>"""", name=<*>, ws=<*>, uid=<*>, pid=<*>""";;
"226,03-17,16:13:47.138,1702,17622,D,PowerManagerService,""ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"",E103,""ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=<*>,auto=<*>,adj=<*>.0userId=<*>""";;
"227,03-17,16:13:47.138,1702,17622,D,PowerManagerService,""Acquiring suspend blocker """"PowerManagerService.WakeLocks""""."",E11,""Acquiring suspend blocker """"PowerManagerService.WakeLocks"""".""";;
228,03-17,16:13:47.149,1702,10454,I,NotificationManager,onNotificationClick called,E89,onNotificationClick called;;
"229,03-17,16:13:47.149,1702,1702,I,NotificationManager,""cancelNotification,index:0"",E29,""cancelNotification,index:<*>""";;
"230,03-17,16:13:47.150,1702,1702,I,NotificationManager,""cancelNotification,cancelNotificationLocked,callingUid = 10037,callingPid = 2227"",E28,""cancelNotification,cancelNotificationLocked,callingUid = <*>,callingPid = <*>""";;
"231,03-17,16:13:47.150,1702,1702,I,NotificationManager,""cancelNotificationLocked called,tell the app,reason = 1"",E30,""cancelNotificationLocked called,tell the app,reason = <*>""";;
